sample_id	sample_file	batch
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_28_RC9	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_28_RC9	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_29_RC10	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_29_RC10	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_30_RC11	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_30_RC11	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_31_RC12	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_31_RC12	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_32_RC13	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_32_RC13	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_33_RC14	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_33_RC14	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_34_RC15	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_34_RC15	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_35_RC16	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_35_RC16	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_36_RC17	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_36_RC17	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_37_RC18	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_37_RC18	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_38_RC19	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_38_RC19	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_39_RC20	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_39_RC20	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_40_RC21	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_40_RC21	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_42_RD3	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_42_RD3	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_43_RD4	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_43_RD4	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_44_RD5	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_44_RD5	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_45_RD6	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_45_RD6	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_46_RD7	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_46_RD7	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_47_RD8	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_47_RD8	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_48_RD9	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_48_RD9	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_49_RD10	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_49_RD10	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_50_RD11	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_50_RD11	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_51_RD12	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_51_RD12	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_52_RD13	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_52_RD13	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_53_RD14	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_53_RD14	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_54_RD15	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_54_RD15	3
20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_55_RD16	20241103_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW17_sc_55_RD16	3
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_0cells_01_BE3	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_0cells_01_BE3	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_0cells_02_BE5	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_0cells_02_BE5	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_01_BB2	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_01_BB2	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_02_BB3	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_02_BB3	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_03_BB4	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_03_BB4	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_04_BB5	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_04_BB5	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_05_BB6	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_05_BB6	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_06_BB7	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_06_BB7	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_07_BB8	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_07_BB8	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_08_BB9	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_08_BB9	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_09_BB10	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_09_BB10	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_10_BB11	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_10_BB11	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_11_BB12	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_11_BB12	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_12_BB13	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_12_BB13	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_13_BB14	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_13_BB14	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_14_BB15	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_14_BB15	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_15_BB16	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_15_BB16	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_16_BB17	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_16_BB17	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_17_BB18	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_17_BB18	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_18_BB19	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_18_BB19	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_19_BB20	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_19_BB20	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_20_BB21	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_20_BB21	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_21_BC2	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_21_BC2	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_22_BC3	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_22_BC3	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_23_BC4	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_23_BC4	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_24_BC5	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_24_BC5	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_25_BC6	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_25_BC6	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_26_BC7	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_26_BC7	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_27_BC8	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_27_BC8	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_28_BC9	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_28_BC9	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_29_BC10	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_29_BC10	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_30_BC11	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_30_BC11	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_31_BC12	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_31_BC12	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_33_BC14	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_33_BC14	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_34_BC15	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_34_BC15	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_35_BC16	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_35_BC16	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_36_BC17	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_36_BC17	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_37_BC18	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_37_BC18	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_38_BC19	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_38_BC19	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_39_BC20	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_39_BC20	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_40_BC21	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_40_BC21	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_41_BD2	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_41_BD2	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_42_BD3	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_42_BD3	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_43_BD4	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_43_BD4	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_44_BD5	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_44_BD5	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_45_BD6	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_45_BD6	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_46_BD7	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_46_BD7	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_47_BD8	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_47_BD8	4
20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_48_BD9	20241105_Astral1_Neo6_TH050_AU25_trap_BLMrun040to043_SW18_sc_48_BD9	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_49_BD10	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_49_BD10	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_50_BD11	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_50_BD11	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_51_BD12	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_51_BD12	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_52_BD13	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_52_BD13	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_53_BD14	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_53_BD14	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_54_BD15	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_54_BD15	4
20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_55_BD16	20241105_Astral1_Neo6_TH050_AU25_trap_RLMrun040to043_SW18_sc_55_BD16	4
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_0cells_01_GE3	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_0cells_01_GE3	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_0cells_02_GE5	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_0cells_02_GE5	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_01_GB2	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_01_GB2	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_02_GB3	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_02_GB3	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_03_GB4	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_03_GB4	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_04_GB5	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_04_GB5	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_05_GB6	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_05_GB6	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_06_GB7	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_06_GB7	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_07_GB8	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_07_GB8	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_08_GB9	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_08_GB9	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_09_GB10	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_09_GB10	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_10_GB11	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_10_GB11	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_11_GB12	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_11_GB12	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_12_GB13	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_12_GB13	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_13_GB14	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_13_GB14	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_14_GB15	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_14_GB15	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_15_GB16	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_15_GB16	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_16_GB17	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_16_GB17	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_17_GB18	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_17_GB18	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_18_GB19	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_18_GB19	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_19_GB20	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_19_GB20	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_20_GB21	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_20_GB21	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_21_GC2	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_21_GC2	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_22_GC3	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_22_GC3	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_23_GC4	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_23_GC4	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_24_GC5	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_24_GC5	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_25_GC6	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_25_GC6	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_26_GC7	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_26_GC7	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_27_GC8	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_27_GC8	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_28_GC9	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_28_GC9	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_29_GC10	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_29_GC10	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_30_GC11	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_30_GC11	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_31_GC12	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_31_GC12	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_32_GC13	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_32_GC13	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_33_GC14	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_33_GC14	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_34_GC15	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_34_GC15	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_35_GC16	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_35_GC16	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_36_GC17	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_36_GC17	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_37_GC18	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_37_GC18	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_38_GC19	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_38_GC19	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_39_GC20	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_39_GC20	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_40_GC21	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_40_GC21	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_41_GD2	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_41_GD2	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_42_GD3	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_42_GD3	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_43_GD4	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_43_GD4	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_44_GD5	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_44_GD5	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_45_GD6	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_45_GD6	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_46_GD7	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_46_GD7	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_47_GD8	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_47_GD8	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_48_GD9	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_48_GD9	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_49_GD10	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_49_GD10	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_50_GD11	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_50_GD11	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_51_GD12	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_51_GD12	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_52_GD13	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_52_GD13	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_53_GD14	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_53_GD14	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_54_GD15	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_54_GD15	5
20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_55_GD16	20241107_Astral1_Neo6_TH050_AU25_trap_RLMrun019_SW5_sc_55_GD16	5
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_0cells_01_RE3	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_0cells_01_RE3	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_0cells_02_RE5	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_0cells_02_RE5	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_01_RB2	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_01_RB2	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_02_RB3	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_02_RB3	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_03_RB4	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_03_RB4	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_04_RB5	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_04_RB5	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_05_RB6	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_05_RB6	6
20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_06_RB7	20241108_Astral1_Neo6_TH050_AU25_trap_RLMrun023_SW9_sc_06_RB7	6
