sample_id	sample_file	batch
Evosep_WLBSC2_142_032824	input\Evosep_WLBSC2_142_032824.raw	16
Evosep_WLBSC2_141_032824	input\Evosep_WLBSC2_141_032824.raw	16
Evosep_WLBSC2_140_032824	input\Evosep_WLBSC2_140_032824.raw	16
Evosep_WLBSC2_139_032824	input\Evosep_WLBSC2_139_032824.raw	16
Evosep_WLBSC2_138_032824	input\Evosep_WLBSC2_138_032824.raw	16
Evosep_WLBSC2_135_032824	input\Evosep_WLBSC2_135_032824.raw	16
Evosep_WLBSC2_134_032824	input\Evosep_WLBSC2_134_032824.raw	16
Evosep_WLBSC2_133_032824	input\Evosep_WLBSC2_133_032824.raw	16
Evosep_WLBSC2_132_032824	input\Evosep_WLBSC2_132_032824.raw	16
Evosep_WLBSC2_131_032824	input\Evosep_WLBSC2_131_032824.raw	16
Evosep_WLBSC2_130_032824	input\Evosep_WLBSC2_130_032824.raw	16
Evosep_WLBSC2_128_032824	input\Evosep_WLBSC2_128_032824.raw	16
Evosep_WLBSC2_127_032824	input\Evosep_WLBSC2_127_032824.raw	16
Evosep_WLBSC2_126_032824	input\Evosep_WLBSC2_126_032824.raw	16
Evosep_WLBSC2_125_032824	input\Evosep_WLBSC2_125_032824.raw	16
Evosep_WLBSC2_121_032824	input\Evosep_WLBSC2_121_032824.raw	16
Evosep_WLBSC2_120_032724	input\Evosep_WLBSC2_120_032724.raw	16
Evosep_WLBSC2_119_032724	input\Evosep_WLBSC2_119_032724.raw	16
Evosep_WLBSC2_117_032724	input\Evosep_WLBSC2_117_032724.raw	16
Evosep_WLBSC2_115_032724	input\Evosep_WLBSC2_115_032724.raw	16
Evosep_WLBSC2_112_032724	input\Evosep_WLBSC2_112_032724.raw	16
Evosep_WLBSC2_111_032724	input\Evosep_WLBSC2_111_032724.raw	16
Evosep_WLBSC2_110_032724	input\Evosep_WLBSC2_110_032724.raw	16
Evosep_WLBSC2_109_032724	input\Evosep_WLBSC2_109_032724.raw	16
Evosep_WLBSC2_108_032724	input\Evosep_WLBSC2_108_032724.raw	16
Evosep_WLBSC2_106_032724	input\Evosep_WLBSC2_106_032724.raw	16
Evosep_WLBSC2_105_032724	input\Evosep_WLBSC2_105_032724.raw	16
Evosep_WLBSC2_104_032724	input\Evosep_WLBSC2_104_032724.raw	16
Evosep_WLBSC2_103_032724	input\Evosep_WLBSC2_103_032724.raw	16
Evosep_WLBSC2_102_032724	input\Evosep_WLBSC2_102_032724.raw	16
Evosep_WLBSC2_101_032724	input\Evosep_WLBSC2_101_032724.raw	16
Evosep_WLBSC2_99_032724	input\Evosep_WLBSC2_99_032724.raw	16
Evosep_WLBSC2_98_032724	input\Evosep_WLBSC2_98_032724.raw	16
Evosep_WLBSC2_95_032724	input\Evosep_WLBSC2_95_032724.raw	16
Evosep_WLBSC2_94_032724	input\Evosep_WLBSC2_94_032724.raw	16
Evosep_WLBSC2_84_032724	input\Evosep_WLBSC2_84_032724.raw	16
Evosep_WLBSC2_65_032424	input\Evosep_WLBSC2_65_032424.raw	17
Evosep_WLBSC2_62_032424	input\Evosep_WLBSC2_62_032424.raw	17
Evosep_WLBSC2_61_032424	input\Evosep_WLBSC2_61_032424.raw	17
Evosep_WLBSC2_56_032424	input\Evosep_WLBSC2_56_032424.raw	17
Evosep_WLBSC2_55_032424	input\Evosep_WLBSC2_55_032424.raw	17
Evosep_WLBSC2_53_032424	input\Evosep_WLBSC2_53_032424.raw	17
Evosep_WLBSC2_41_032424	input\Evosep_WLBSC2_41_032424.raw	17
Evosep_WLBSC2_40_032324	input\Evosep_WLBSC2_40_032324.raw	17
Evosep_WLBSC2_36_032324	input\Evosep_WLBSC2_36_032324.raw	17
Evosep_WLBSC2_22_032324	input\Evosep_WLBSC2_22_032324.raw	17
Evosep_WLBSC2_6_032324	input\Evosep_WLBSC2_6_032324.raw	17
Evosep_WLBSC2_5_032324	input\Evosep_WLBSC2_5_032324.raw	17
Evosep_WLBSC2_1_032324	input\Evosep_WLBSC2_1_032324.raw	17
Evosep_WLBSC2_763_042424	input\Evosep_WLBSC2_763_042424.raw	17
Evosep_WLBSC2_762_042424	input\Evosep_WLBSC2_762_042424.raw	17
Evosep_WLBSC3_27_061324	input\Evosep_WLBSC3_27_061324.raw	18
Evosep_WLBSC3_31_061324	input\Evosep_WLBSC3_31_061324.raw	18
Evosep_WLBSC3_40_061324	input\Evosep_WLBSC3_40_061324.raw	18
Evosep_WLBSC3_54_061524	input\Evosep_WLBSC3_54_061524.raw	19
Evosep_WLBSC3_64_061524	input\Evosep_WLBSC3_64_061524.raw	19
Evosep_WLBSC3_78_061524	input\Evosep_WLBSC3_78_061524.raw	19
Evosep_WLBSC3_100_061624	input\Evosep_WLBSC3_100_061624.raw	19
Evosep_WLBSC3_101_061824	input\Evosep_WLBSC3_101_061824.raw	20
Evosep_WLBSC3_102_061824	input\Evosep_WLBSC3_102_061824.raw	20
Evosep_WLBSC3_107_061824	input\Evosep_WLBSC3_107_061824.raw	20
Evosep_WLBSC3_108_061824	input\Evosep_WLBSC3_108_061824.raw	20
Evosep_WLBSC3_111_061824	input\Evosep_WLBSC3_111_061824.raw	20
Evosep_WLBSC3_118_061824	input\Evosep_WLBSC3_118_061824.raw	20
Evosep_WLBSC3_124_061924	input\Evosep_WLBSC3_124_061924.raw	20
Evosep_WLBSC3_153_061924	input\Evosep_WLBSC3_153_061924.raw	20
Evosep_WLBSC3_218_062224	input\Evosep_WLBSC3_218_062224.raw	21
Evosep_WLBSC3_220_062224	input\Evosep_WLBSC3_220_062224.raw	21
Evosep_WLBSC3_221_062224	input\Evosep_WLBSC3_221_062224.raw	21
Evosep_WLBSC3_226_062224	input\Evosep_WLBSC3_226_062224.raw	21
Evosep_WLBSC3_228_062224	input\Evosep_WLBSC3_228_062224.raw	21
Evosep_WLBSC3_229_062224	input\Evosep_WLBSC3_229_062224.raw	21
Evosep_WLBSC3_235_062224	input\Evosep_WLBSC3_235_062224.raw	21
Evosep_WLBSC3_291_062524	input\Evosep_WLBSC3_291_062524.raw	22
Evosep_WLBSC3_292_062524	input\Evosep_WLBSC3_292_062524.raw	22
Evosep_WLBSC3_296_062524	input\Evosep_WLBSC3_296_062524.raw	22
Evosep_WLBSC3_341_062624	input\Evosep_WLBSC3_341_062624.raw	22
Evosep_WLBSC3_374_062724	input\Evosep_WLBSC3_374_062724.raw	22
Evosep_WLBSC3_390_062724	input\Evosep_WLBSC3_390_062724.raw	22
Evosep_WLBSC3_400_062724	input\Evosep_WLBSC3_400_062724.raw	22
Evosep_WLBSC3_403_062924	input\Evosep_WLBSC3_403_062924.raw	23
Evosep_WLBSC3_404_062924	input\Evosep_WLBSC3_404_062924.raw	23
Evosep_WLBSC3_406_062924	input\Evosep_WLBSC3_406_062924.raw	23
Evosep_WLBSC3_407_062924	input\Evosep_WLBSC3_407_062924.raw	23
Evosep_WLBSC3_410_062924	input\Evosep_WLBSC3_410_062924.raw	23
Evosep_WLBSC3_411_062924	input\Evosep_WLBSC3_411_062924.raw	23
Evosep_WLBSC3_423_062924	input\Evosep_WLBSC3_423_062924.raw	23
Evosep_WLBSC3_424_062924	input\Evosep_WLBSC3_424_062924.raw	23
Evosep_WLBSC3_426_062924	input\Evosep_WLBSC3_426_062924.raw	23
Evosep_WLBSC3_428_062924	input\Evosep_WLBSC3_428_062924.raw	23
Evosep_WLBSC3_429_062924	input\Evosep_WLBSC3_429_062924.raw	23
Evosep_WLBSC3_433_062924	input\Evosep_WLBSC3_433_062924.raw	23
Evosep_WLBSC3_436_062924	input\Evosep_WLBSC3_436_062924.raw	23
Evosep_WLBSC3_444_063024	input\Evosep_WLBSC3_444_063024.raw	23
Evosep_WLBSC3_450_063024	input\Evosep_WLBSC3_450_063024.raw	23
Evosep_WLBSC3_451_063024	input\Evosep_WLBSC3_451_063024.raw	23
Evosep_WLBSC3_452_063024	input\Evosep_WLBSC3_452_063024.raw	23
Evosep_WLBSC3_453_063024	input\Evosep_WLBSC3_453_063024.raw	23
Evosep_WLBSC3_454_063024	input\Evosep_WLBSC3_454_063024.raw	23
Evosep_WLBSC3_463_063024	input\Evosep_WLBSC3_463_063024.raw	23
Evosep_WLBSC3_469_063024	input\Evosep_WLBSC3_469_063024.raw	23
Evosep_WLBSC3_485_070124	input\Evosep_WLBSC3_485_070124.raw	24
Evosep_WLBSC3_501_070524	input\Evosep_WLBSC3_501_070524.raw	24
Evosep_WLBSC3_531_070624	input\Evosep_WLBSC3_531_070624.raw	24
Evosep_WLBSC3_556_070624	input\Evosep_WLBSC3_556_070624.raw	24
Evosep_WLBSC3_557_070624	input\Evosep_WLBSC3_557_070624.raw	24
Evosep_WLBSC3_580_071024	input\Evosep_WLBSC3_580_071024.raw	25
Evosep_WLBSC3_690_071224	input\Evosep_WLBSC3_690_071224.raw	25
Evosep_WLBSC3_688_071224	input\Evosep_WLBSC3_688_071224.raw	25
Evosep_WLBSC3_681_071224	input\Evosep_WLBSC3_681_071224.raw	25
Evosep_WLBSC3_674_071224	input\Evosep_WLBSC3_674_071224.raw	25
Evosep_WLBSC3_661_071024	input\Evosep_WLBSC3_661_071024.raw	25
Evosep_WLBSC3_650_071224	input\Evosep_WLBSC3_650_071224.raw	25
Evosep_WLBSC3_625_071224	input\Evosep_WLBSC3_625_071224.raw	25
Evosep_WLBSC3_624_071224	input\Evosep_WLBSC3_624_071224.raw	25
Evosep_WLBSC3_616_071024	input\Evosep_WLBSC3_616_071024.raw	25
Evosep_WLBSC3_719_071524	input\Evosep_WLBSC3_719_071524.raw	26
Evosep_WLBSC3_711_071524	input\Evosep_WLBSC3_711_071524.raw	26
Evosep_WLBSC3_709_071524	input\Evosep_WLBSC3_709_071524.raw	26
Evosep_WLBSC3_708_071524	input\Evosep_WLBSC3_708_071524.raw	26
Evosep_WLBSC3_702_071524	input\Evosep_WLBSC3_702_071524.raw	26
